x,y,z
115.731738,-99.409404,-169.851758
82.354473,-70.739226,67.574063
258.118461,-221.713423,589.056999
78.060470,-67.039462,-141.715368
196.794533,-169.002584,177.759838
68.993418,-59.247827,-340.166072
145.234565,-124.716077,176.549102
518.898190,-445.473153,561.644945
71671.990032,-61528.885326,32822.585447
206.302935,-177.101741,39.345427
125.877997,-108.059112,-133.219102
92.108728,-79.067260,-72.207392
179.446026,-154.033200,-22.209354
179.289515,-153.851136,360.521620
50.268466,-43.131782,-71.112682
83.966219,-72.031552,-173.993193
67.937295,-58.258891,37.146742
186.415012,-159.836464,427.044472
7.416408,-6.358720,74.379997
178.979118,-153.442247,142.521366
220.340482,-188.883179,-27.781662
47.792339,-40.960746,51.353699
71.467529,-61.248315,-63.673131
130.026985,-111.433395,142.402556
123.939832,-106.197912,-195.210655
55.715897,-47.739422,-7.429886
239.329476,-205.053129,-157.028564
138.770889,-118.887158,423.051194
81.259902,-69.611768,71.517452
475.801310,-407.476212,228.080553
139.315350,-119.308125,-123.707135
29.788285,-25.509792,-67.426939
211.726942,-181.309245,-502.586542
195.456890,-167.360232,96.234854
72.117684,-61.731979,39.105091
49.402389,-42.249712,84.642144
76.862898,-65.728040,-28.791803
440.929867,-377.043125,-523.231207
74.621266,-63.802597,-111.826615
79.231654,-67.742910,129.686837
134.751228,-115.205264,45.976616
532.961198,-455.561108,316.437138
100.285471,-85.716978,336.041994
122.732539,-104.899517,112.618423
78.850824,-67.383883,-19.814186
35.949472,-30.720552,-29.746948
133.434061,-114.020031,55.771495
147.585184,-126.109806,302.832953
118.351476,-101.122114,-50.535198
26.002261,-22.213341,243.919659
222.112512,-189.700488,174.276571
12.163564,-10.387875,-190.534351
423.472288,-361.664048,325.735072
51.373872,-43.874274,-142.803456
85.851821,-73.316187,-45.717603
477.260352,-407.527112,262.515407
71.542784,-61.082459,-56.099600
15.072038,-12.867099,0.055887
147.748008,-126.134673,207.287746
73.890589,-63.079164,191.857595
157.369636,-134.313790,-7.737903
29.763824,-25.401429,-22.150473
50.434101,-43.035316,-52.554059
57899.808119,-49398.086032,64864.792577
41.526541,-35.412922,15.804405
61.350407,-52.318063,66.123013
82.738526,-70.554764,44.184724
164.994387,-140.692876,128.181653
260.031119,-221.728619,426.410321
236.312306,-201.500909,-24.547659
130.347920,-111.141661,-57.940405
95.299863,-81.248561,148.886812
24767.025815,-21110.357993,-94556.582096
69.546626,-59.261586,-28.743037
20.311497,-17.306191,-102.054380
157.034540,-133.787906,37.301320
101.448031,-86.421741,-191.246654
77.224747,-65.784846,189.099306
90.726182,-77.281398,-57.385080
138.355675,-117.782927,16.867040
62424.746399,-53138.166286,-57266.799463
190.114730,-161.812462,-260.771767
15.649065,-13.318001,-63.796298
160.145905,-136.269528,67.191970
50.301904,-42.801294,-216.389120
185.400223,-157.751618,-245.909696
121.871865,-103.688456,-59.303146
152.160677,-129.442946,276.721837
74.302325,-63.207523,-6.274430
13.529293,-11.508786,-16.758494
196.018468,-166.745704,-275.992877
54841.173590,-46651.597146,69397.940637
32.495600,-27.640740,96.839656
69.102234,-58.779194,14.218261
49.202553,-41.837140,-14.040804
10.499031,-8.925820,81.074238
88.814755,-75.502954,-297.463169
39.448770,-33.534143,16.810950
114.407164,-97.247322,272.951863
204.857695,-174.111025,-60.075483
67386.573327,-57268.631688,46683.546993
50.806554,-43.178048,-31.126865
90.422479,-76.844894,-276.844666
35.696356,-30.335022,-38.279691
5.276111,-4.483201,13.348778
35.584848,-30.236584,9.558872
91.293889,-77.562036,12.862531
31.474037,-26.734543,6.510824
76102.671222,-64641.506665,-5464.343426
27.830608,-23.632512,-5.156989
240.539430,-204.247240,144.869524
121.726590,-103.356760,-155.963589
129.824826,-110.223156,204.278509
50.457617,-42.838269,-119.080622
168.308886,-142.892485,86.064631
54616.437157,-46366.539575,69765.240629
501.151712,-425.358377,192.479537
61209.450724,-51944.061460,59625.645665
284.396519,-241.346384,-9.990460
11.597373,-9.840657,-27.842127
374.720055,-317.976016,335.834080
266.305977,-225.961870,61.404734
149.704720,-127.021812,-86.624542
94.542379,-80.209587,-4.626180
261.737169,-222.053520,410.065140
105.873582,-89.819331,-214.010053
144.821805,-122.851867,51.808720
39369.105059,-33378.355168,85650.212586
64.531637,-54.700520,189.910542
216.277299,-183.307662,56.153713
75805.053605,-64248.116196,-11214.874642
179.128748,-151.799715,-152.749701
67.668609,-57.336401,-174.441715
73.657207,-62.408973,-52.999174
355.246387,-300.945476,405.304132
132.702012,-112.389638,41.961553
27.986916,-23.698897,18.069619
265.805549,-225.080267,219.173753
96.784406,-81.955618,-289.931484
582.290627,-492.973675,-98.135646
75730.661783,-64112.581912,-12427.538234
84.433391,-71.477740,92.004345
112.741744,-95.440387,72.332770
182.698432,-154.642550,-175.382892
244.559304,-206.980269,183.067325
76213.113409,-64494.801974,5655.250904
53.845181,-45.563195,-68.784559
211.427958,-178.904675,-175.468947
51.511077,-43.586031,-9.337433
128.091712,-108.385256,13.672574
192.010934,-162.465148,175.589064
662.653698,-560.660184,413.650240
200.971150,-169.998440,-102.515416
63358.274953,-53589.961757,-55801.836834
36014.273732,-30455.262452,88178.506815
47.561730,-40.219010,-60.569144
48.092715,-40.654589,-36.803067
143.725485,-121.498202,6.860252
37.673970,-31.840691,15.858291
578.934143,-489.199766,312.059609
142.461356,-120.336982,-54.106387
35909.517687,-30331.259575,88263.929394
73.781088,-62.318480,-16.298115
235.365469,-198.791066,505.185917
175.855207,-148.473782,-188.699632
30.895804,-26.084908,-0.391901
28.261660,-23.859668,-123.270883
51.110347,-43.148202,-149.962620
59548.615333,-50264.480207,62669.326161
142.159816,-119.984549,-131.463915
158.396775,-133.687817,-48.035403
79.731725,-67.293756,-112.098520
397.550056,-335.451666,409.882350
197.893348,-166.980893,552.048829
73817.611121,-62280.728537,25924.334922
220.183324,-185.754148,-399.599926
119.006802,-100.386771,-181.639685
108.144071,-91.220775,183.213850
4.723553,-3.983812,-67.330347
97.184997,-81.969362,206.066437
47.106388,-39.731361,-116.648631
129.661758,-109.346755,199.398938
450.404218,-379.816907,795.720546
134.348897,-113.286131,291.220180
107.914872,-90.983816,182.791675
85.991104,-72.491777,-130.287122
83.018576,-69.982968,127.177557
52.995199,-44.671496,-60.363444
384.523677,-324.009383,-221.484342
179.631722,-151.344093,-63.452466
349.010303,-294.013090,-619.244811
316.594639,-266.693897,-106.162913
168.027054,-141.512099,56.214440
59042.943389,-49718.980941,-63576.361726
45.171842,-38.038577,68.465984
55.794273,-46.979767,-102.479602
179.949696,-151.515313,-70.921117
63008.892858,-53043.571401,-56712.070619
73.844645,-62.161882,-266.334157
139.987128,-117.821626,30.701858
108.258852,-91.104696,-250.107174
82.707894,-69.597490,143.749243
105.238677,-88.556444,90.189661
80.257363,-67.534661,-10.076024
146.519299,-123.292743,257.020329
108.867640,-91.589805,-7.153705
134.360675,-113.029107,254.994299
60017.287555,-50486.966229,-62040.240453
95.038790,-79.943980,71.838731
113.994750,-95.885603,-182.138578
18.905682,-15.901001,-180.466444
116.004084,-97.565505,226.426936
45037.962628,-37875.459108,80851.911046
134.054327,-112.732714,92.372148
509.417049,-428.350398,-559.601504
12.323960,-10.363004,-7.976564
49.385226,-41.519295,-255.842200
326.633080,-274.594775,-284.417661
139.346642,-117.122043,-45.444379
30.105543,-25.303401,-191.702399
50.296492,-42.272509,34.208805
105.897360,-88.971019,-71.110395
13.809188,-11.601000,-24.328550
164.536869,-138.177991,288.491470
255.648271,-214.577979,379.046207
121.513825,-101.980156,-161.310016
48.953344,-41.076391,-35.933459
627.346088,-526.251952,-188.839958
44.789212,-37.568875,-30.178874
214.571340,-179.937958,64.459460
30.319581,-25.422829,-36.484724
152.486421,-127.856035,-518.693311
156.339162,-131.069443,-37.712224
63086.005326,-52884.030355,-56775.305067
25.050916,-20.996689,87.742404
54140.239094,-45375.116783,70780.882219
521.180396,-436.730376,-163.275972
314.989183,-263.937333,-411.265625
97.231627,-81.467916,90.812576
5.969957,-5.002145,-18.944863
72.051141,-60.358783,520.684923
63.847813,-53.481976,-60.214742
232.817875,-194.997800,550.750076
150.863525,-126.340334,-122.926593
11.697208,-9.795105,-5.508505
289.242607,-242.201477,670.367627
165.674057,-138.728352,87.419581
44866.518672,-37568.836344,81089.937958
61389.003518,-51400.073850,59911.790621
61785.557459,-51729.708537,59216.400973
295.285336,-247.166543,-566.433076
125.514180,-105.045189,18.772890
76665.552019,-64152.125818,-2626.382841
48.398126,-40.490973,19.065577
75.367625,-63.052258,-73.479769
115.887905,-96.946826,99.950161
231.204240,-193.378698,-326.619202
38.983297,-32.605502,-43.352785
144.577828,-120.912475,65.710765
126.639857,-105.870930,-95.051963
27.159682,-22.704222,63.048362
51.656238,-43.179539,-113.049402
34.820814,-29.106851,-1.633984
72.057698,-60.226941,20.204345
193.480381,-161.704773,278.832640
101.377879,-84.724760,-144.362933
104.691258,-87.485623,247.354553
249.143509,-208.121401,53.097894
114.953934,-96.022206,30.746208
220.501231,-184.158907,6.192524
55604.003059,-46438.059813,-68932.586233
31.610176,-26.396801,-17.998636
53831.446497,-44950.908908,71285.280082
46.640896,-38.943427,108.525978
68.446005,-57.149031,20.859809
30.241982,-25.247365,75.765413
91.501494,-76.375019,65.613511
234.633751,-195.817722,177.379597
131.700787,-109.902548,24.753952
290.565540,-242.443070,186.620608
87.521266,-73.024038,-57.243125
58.709380,-48.981819,-121.644627
325.742946,-271.642257,-174.705522
96.877116,-80.748673,300.327152
35.152421,-29.298107,-39.513055
115.716868,-96.445236,202.674493
109.493712,-91.256271,48.626155
20.975758,-17.479978,-21.938770
226.934205,-189.106111,-67.580382
74.342655,-61.931463,-166.192404
284.268708,-236.803457,-74.262118
19.856169,-16.538752,-34.335836
42.545003,-35.436402,35.209581
75859.849583,-63184.795170,-15904.869717
27.410902,-22.828240,-36.696179
60.943255,-50.747528,-59.930658
28.931177,-24.090201,-46.565131
134.022514,-111.590123,-129.786700
142.653484,-118.765006,-111.335288
158.314993,-131.802368,-103.225156
290.971657,-242.223903,334.273965
153.662892,-127.886509,167.941014
54.471767,-45.331988,3.860677
253.673185,-211.075016,-197.550647
175.820016,-146.279104,-541.950656
238.749367,-198.612373,-194.236577
105.088887,-87.417405,-173.957391
21.140934,-17.583237,-35.806636
198.227123,-164.855996,-492.108254
357.824962,-297.537077,-182.846888
15.830095,-13.162978,17.487549
33.558824,-27.901035,-46.560122
86.104484,-71.584016,1.318054
69.312273,-57.619543,-34.277042
58.319703,-48.472466,33.535221
69.691616,-57.924892,-7.227742
153.160321,-127.291212,25.704411
143.465128,-119.233372,195.568901
124.347027,-103.336003,244.659030
247.952419,-205.980105,80.410465
233.563118,-194.002875,-150.733859
74.498524,-61.875059,-50.909919
130.562804,-108.435908,152.711141
117.750995,-97.779806,255.246708
134.770105,-111.890164,174.022803
145.023998,-120.355854,-224.679910
61.232686,-50.816034,111.967730
63.202949,-52.439949,-11.932341
54.552207,-45.259293,-84.289965
30.146356,-25.005893,-173.247601
57780.456380,-47915.434125,-66072.157775
127.702569,-105.893853,295.614762
46.203710,-38.311030,63.759186
14.510842,-12.030835,-189.177338
36.271930,-30.070854,8.589836
120.984904,-100.295985,100.551870
212.973756,-176.548020,14.372693
47.844447,-39.659483,-48.858551
140.451641,-116.417593,77.020268
206.734313,-171.347577,-95.231889
288.003984,-238.695662,269.149693
152.875804,-126.700439,10.014506
22.086942,-18.305497,-36.392269
31840.966418,-26388.255088,91048.409382
9.109668,-7.549021,-27.758905
32.673346,-27.075937,-112.917189
187.319480,-155.158191,94.914607
48.999280,-40.586064,172.101794
47.661969,-39.476104,-143.471379
172.334496,-142.717179,-102.951339
119.184962,-98.698274,172.876332
57328.400413,-47471.570196,66782.516642
80.965878,-67.040699,-216.182393
143.229721,-118.593171,-249.939327
51.847231,-42.928180,-13.643934
56378.125128,-46676.914264,-68137.894610
205.515368,-170.107473,231.706669
66.383547,-54.935124,43.915023
103.782168,-85.876529,73.336024
63954.719776,-52910.607058,55769.718299
177.346499,-146.648506,25.022382
261.851363,-216.505355,-353.343334
159.052856,-131.507590,253.386037
120.996054,-100.041175,-12.319216
28.961612,-23.942244,-44.586248
89.356887,-73.863107,-83.472985
96.950004,-80.114772,262.082990
218.556660,-180.594919,-164.670814
85.585231,-70.717034,-37.655225
157.747063,-130.331065,11.002930
163.051348,-134.692283,198.212669
154.888475,-127.945855,-419.490872
76979.802362,-63584.289527,-5581.053107
56019.026772,-46270.112687,-68709.135575
66239.124134,-54706.782361,51181.504450
77056.765407,-63637.568472,3537.624028
246.226323,-203.335089,-235.579790
319.520669,-263.857760,-118.643856
77058.872749,-63634.440282,3547.976984
217.912775,-179.923718,-157.716072
105.608396,-87.191839,-156.419126
71.917819,-59.369554,2.216650
37233.126744,-30735.525539,-87572.950977
27.457090,-22.664988,-122.991480
45.839742,-37.837332,-17.351627
195.225179,-161.115064,116.275551
30.003385,-24.756050,-2.838957
285.760147,-235.747834,179.206439
80.355846,-66.292040,79.815795
161.349912,-133.087308,-27.613869
131.430753,-108.382463,75.212869
80.356762,-66.263133,54.110224
91.659618,-75.581955,52.460703
51.331115,-42.324521,205.480604
137.677721,-113.515344,-29.310149
291.012868,-239.936919,123.337680
466.477859,-384.585936,187.267508
109.797766,-90.514502,-170.687673
71.048214,-58.567482,-70.791456
50.684162,-41.778210,76.603905
27.750325,-22.873350,21.694749
74481.103132,-61390.000815,-26150.203658
43.871059,-36.157884,461.628758
116.588741,-96.083895,11.480696
74.106619,-61.048955,-122.343842
34.696699,-28.579725,16.187628
264.899275,-218.127550,53.028314
32.189328,-26.504256,-7.738079
210.371144,-173.208105,-215.188732
147.759387,-121.649928,298.524102
20.005082,-16.469749,-32.408016
111.605497,-91.871898,219.899631
84.706175,-69.702851,-280.518641
35.923357,-29.561022,21.700456
6.407178,-5.271831,-69.683158
87.782677,-72.223915,8.923634
112.565468,-92.613536,327.442702
11.580577,-9.525235,-86.039331
44.584575,-36.672187,-17.467386
97.937328,-80.540967,46.191888
83.333169,-68.529537,-323.794471
149.868805,-123.241347,-51.699484
254.332912,-209.083425,184.386358
49.487443,-40.680349,5.631257
39.957452,-32.838436,81.388505
31642.946694,-26005.159147,-91227.493785
153.724593,-126.335237,299.668191
105.098417,-86.367336,-193.347063
23.841536,-19.591582,134.630234
68.661051,-56.406165,-153.068251
407.006362,-334.316195,246.168635
239.520813,-196.741229,-145.621059
51.490052,-42.289499,50.510785
123.078560,-101.067951,206.043187
11.667856,-9.580825,-193.586988
15.536870,-12.757209,3.861729
68.413743,-56.172879,-4.840776
119.952476,-98.470382,200.830853
294.382282,-241.648477,24.984992
430.766526,-353.601588,373.946821
319.894622,-262.583609,61.515908
230.170921,-188.932590,271.876570
131.093270,-107.602033,198.513958
49.750761,-40.824206,-62.464730
146.768539,-120.415307,42.542041
173.741643,-142.514607,180.426375
125.785063,-103.174531,22.270073
270.016314,-221.439939,527.856404
52.002575,-42.644288,-21.225814
26.037695,-21.350118,-49.516151
168.252890,-137.960069,11.092718
184.537383,-151.288349,-4.249233
193.366643,-158.526877,-24.663714
332.760972,-272.799359,103.137473
396.415838,-324.963776,152.383212
105.515753,-86.473668,-107.375717
406.267750,-332.892795,-783.661465
173.238642,-141.924505,245.397345
86.143620,-70.571829,-161.854500
7.120294,-5.833362,38.503335
74.952289,-61.401843,56.641450
163.838494,-134.198986,293.977028
89.081548,-72.941800,-129.941470
97.333433,-79.680273,100.538887
93.993768,-76.926116,105.332521
195.056597,-159.618061,-15.621328
240.605598,-196.855929,107.531770
263.143105,-215.279532,292.404487
181.965893,-148.867247,-156.605365
37.908449,-31.010220,-77.676168
219.806160,-179.781208,-231.387018
1.424589,-1.164897,-35.692392
77.954853,-63.752192,12.028088
176.070159,-143.981612,74.173397
187.607822,-153.402430,194.210603
263.136368,-215.160919,497.355363
171.300868,-140.036490,-36.308706
247.517433,-202.253962,-34.908638
169.736077,-138.670010,-91.545731
33.505775,-27.363858,-55.255488
491.544762,-401.421046,-338.845837
167.356725,-136.634623,119.536740
40.918919,-33.400056,-31.501789
42.382817,-34.593565,-717.341337
94.270016,-76.941166,75.231735
388.931952,-317.401549,148.670501
43.601489,-35.580055,63.651216
1.317649,-1.075009,-33.025046
56.638761,-46.212807,41.592794
39928.019616,-32572.432826,85701.749512
203.360026,-165.895123,-3.541021
90.573720,-73.876142,-21.848972
58265.035408,-47513.706438,-65936.585819
171.525142,-139.860897,20.019018
128.662862,-104.904372,-94.131460
81.227416,-66.213386,-58.265663
107.064082,-87.249232,296.177977
85.881685,-69.985912,90.838309
120.331124,-98.040562,88.939664
139.808541,-113.901138,30.026206
308.600054,-251.397030,-232.226977
173.639648,-141.452269,273.315984
42.965801,-35.000336,171.787997
63865.314258,-52019.916553,-56702.291987
164.245746,-133.778575,-50.909156
386.606845,-314.892263,490.305599
111.461818,-90.780424,-51.418444
89.540517,-72.921906,271.442845
21.668838,-17.644967,-24.768716
60.627399,-49.365595,59.789873
79.444126,-64.680168,4.949891
363.824115,-296.156877,-741.208929
88.233255,-71.819721,244.355483
115.422972,-93.948101,-49.179842
6.374204,-5.186999,-31.762488
311.780056,-253.662524,242.617748
76409.111749,-62162.378157,17247.796076
193.425234,-157.358969,3.677306
383.611454,-312.074345,-318.547678
44.916530,-36.539066,70.299150
92.828260,-75.501994,416.034998
157.898029,-128.400259,-172.315742
42.509719,-34.564253,-36.499229
354.300436,-287.993807,786.115152
53663.579554,-43616.342542,72234.582388
75280.252267,-61184.176484,24277.152866
88.176202,-71.663860,95.406038
92.376124,-75.075102,254.429898
71.836420,-58.370112,35.148529
140.721709,-114.322489,-274.470693
24.091039,-19.566745,-45.230426
12.880908,-10.461790,-201.337513
159.552592,-129.585604,296.781636
62.664704,-50.891745,-67.208534
63053.372574,-51200.128616,-58333.686981
593.110374,-481.587478,-163.233416
170.892462,-138.723838,16.801505
108.593657,-88.133985,374.753010
126.417579,-102.573054,4.777910
173.902197,-141.066532,170.902185
379.857530,-308.115748,-420.720865
44.109802,-35.777991,1.602695
52807.190853,-42824.927748,73330.935727
126.081795,-102.239317,259.172730
46.849106,-37.989335,-6.961686
30.815318,-24.982367,-82.816477
12.979240,-10.522098,141.876622
287.124939,-232.692294,148.799278
187.466253,-151.899843,-113.551620
80.152202,-64.945727,-100.599399
38.342693,-31.067065,-48.312208
118.350906,-95.886214,310.691633
159.621644,-129.297638,259.706271
63523.179703,-51454.532209,57595.457769
36.703986,-29.727485,21.300613
482.315636,-390.557346,204.994510
327.538842,-265.148950,343.195285
257.458475,-208.396899,430.876466
46.791973,-37.870888,-50.565260
210.446746,-170.313142,347.521292
149.467522,-120.935658,211.344949
123.989215,-100.315310,180.629771
122.874052,-99.391279,74.747121
58.868282,-47.616460,-2.532207
98.765120,-79.884206,-53.259575
92.123767,-74.507132,-42.238218
273.616805,-221.277588,-747.785771
53.313149,-43.110588,-26.115494
67.905133,-54.905932,99.819274
135.248433,-109.342987,-20.565620
35.709483,-28.867584,-10.498268
419.773632,-339.339452,653.317088
240.154317,-194.120658,333.548625
221.906626,-179.356199,199.984328
103.509179,-83.652769,-47.896780
265.171314,-214.289710,251.615163
108.120325,-87.359266,-66.482980
10.150446,-8.201193,-21.456273
29.863904,-24.124979,29.631602
86.790921,-70.109171,218.907695
108.650767,-87.764738,-378.263684
13.468588,-10.876911,-18.366749
37396.720364,-30196.728897,87690.608616
189.513472,-153.021231,172.556667
102.836176,-83.030639,8.585793
48.725771,-39.335651,-28.436183
296.714564,-239.533238,-109.793868
53.987458,-43.582850,-73.409036
264.827684,-213.763069,-264.504042
70.781877,-57.131981,132.878579
121.802106,-98.301217,93.811971
103.808544,-83.773725,60.871497
331.606723,-267.602652,640.422581
51.007776,-41.158506,180.009983
71.259128,-57.497757,-128.736792
216.330151,-174.553074,206.065243
34.679203,-27.980221,178.341076
87.048744,-70.233587,20.072957
70.337329,-56.748153,-78.580583
47.756781,-38.524829,-34.358727
55.088194,-44.433025,-125.991117
332.674185,-268.181121,618.651317
505.645421,-407.592766,378.832321
256.503242,-206.754260,243.771187
65333.602618,-52650.502231,54400.781096
47.964823,-38.645145,30.275043
590.427304,-475.702306,516.510332
66.907082,-53.891250,-10.115593
159.708081,-128.626339,275.751393
29.994898,-24.157475,24.180907
153.846572,-123.876049,-359.098295
364.423981,-293.372566,456.414108
169.488819,-136.442533,56.175166
163.258999,-131.424237,-146.576034
5.900490,-4.749317,-18.964108
211.032925,-169.865787,105.431834
177.850813,-143.146344,-250.574848
132.787340,-106.867499,-12.938780
103.720351,-83.474001,-148.709984
112.868753,-90.818807,-14.156942
253.641546,-204.010832,240.740086
95.570709,-76.865445,-190.727191
173.397890,-139.445604,-200.322674
35.324248,-28.406302,-282.095624
102.887275,-82.733382,153.991495
58.618979,-47.133241,-38.414581
129.608107,-104.205998,80.682997
231.042949,-185.750294,240.406215
141.607692,-113.835615,91.104828
14.256273,-11.459689,109.595241
441.173423,-354.559524,-743.701695
49.468038,-39.751563,-3.768440
36646.096053,-29445.838478,-88261.012009
122.324290,-98.262857,-97.714262
211.205612,-169.636804,426.252920
93.934826,-75.441919,140.184401
68.300617,-54.844815,-12.590265
132.163145,-106.122423,-58.203921
50547.128341,-40579.387363,-76146.576664
84.787747,-68.056518,-82.717512
245.486069,-197.030581,163.290297
110.551287,-88.722067,94.491074
35.956676,-28.850390,-19.871908
285.534485,-229.082253,359.132628
25.466632,-20.431310,-79.305459
66.751091,-53.540668,14.136256
81.226728,-65.149623,24.422410
93.564973,-75.039844,116.125868
16.435054,-13.180618,-87.927216
104.721423,-83.976774,22.183887
207.339900,-166.244220,-265.901783
77.272586,-61.953033,128.957549
193.483388,-155.122520,-8.610798
219.689171,-176.131064,493.502862
213.260799,-170.975786,395.507441
131.232865,-105.176856,56.149983
189.041197,-151.484991,-71.307436
218.111786,-174.778659,-405.641553
78038.222573,-62528.726738,-440.624663
70079.227749,-56149.792735,-44001.166054
181.340459,-145.275030,374.267619
156.802402,-125.607218,-48.209817
67.710447,-54.239009,24.879208
70.634160,-56.579972,-15.548606
108.755584,-87.107099,121.455300
105.960216,-84.850407,122.950545
56.485755,-45.228295,-50.399135
159.995115,-128.102289,93.368931
6.888672,-5.514922,24.888028
92.756022,-74.256697,-7.385353
41.899276,-33.537418,-163.224646
17.915886,-14.337191,24.362267
177.499993,-142.035039,128.418203
101.089172,-80.886533,134.333395
129.396966,-103.536125,-73.990963
39.170443,-31.340592,34.793079
104.559813,-83.658828,11.580921
304.836625,-243.869576,361.297278
70262.151684,-56202.884244,43640.186106
128.285925,-102.606124,203.822290
179.485697,-143.553117,-499.072378
69.351849,-55.466387,-89.307577
40296.302164,-32224.428171,-85660.926104
50.564366,-40.435482,-206.540325
232.890484,-186.221723,-75.881779
136.480915,-109.107799,55.996729
182.778844,-146.108013,46.953266
418.552790,-334.538665,90.918129
92.454052,-73.893378,-121.725214
58.172185,-46.493027,61.266026
507.161335,-405.323222,-578.484315
53.151581,-42.476728,-29.699598
29.770706,-23.790291,-100.671031
20.439554,-16.333721,13.452743
231.687529,-185.097751,10.578568
67.186729,-53.663693,17.729687
204.336701,-163.203277,423.237275
169.982951,-135.761599,304.874816
135.723424,-108.394902,-162.018690
373.823086,-298.531590,-8.226688
89.505979,-71.476692,-81.957944
82.604390,-65.965461,170.724919
78146.553583,-62393.527727,-404.797333
37.739437,-30.126464,107.736679
286.100133,-228.317135,850.503834
108.938292,-86.930064,-284.112341
60585.414983,-48342.801158,-63185.291545
162.482550,-129.639090,-38.601341
78.546070,-62.651959,-39.907495
160.085684,-127.687802,445.376937
352.884114,-281.409503,-151.785660
622.038481,-495.994877,-456.877683
307.395739,-245.011178,109.884767
122.314569,-97.482485,206.523614
62727.085879,-49992.085270,59716.866235
198.865554,-158.473258,168.194270
142.627065,-113.646933,-85.963110
120.447619,-95.972181,-67.996334
63407.646546,-50513.824471,-58547.620761
127.496767,-101.566355,129.736710
69.896105,-55.674457,-85.627221
58.069163,-46.248352,0.692341
109.940027,-87.516910,-401.660776
31.119577,-24.768390,-24.071121
279.513701,-222.410633,-527.353396
138.045767,-109.832281,141.657050
194.989836,-155.120173,218.084827
329.902161,-262.376799,499.508901
69.213299,-55.044926,86.583449
198.734799,-158.025633,57.872589
249.760900,-198.549632,-425.594875
133.159820,-105.847078,186.638382
184.731924,-146.784328,-378.981493
122.850276,-97.613635,-71.455627
205.718857,-163.455786,-325.620769
237.053691,-188.352198,98.757107
70.354380,-55.897390,-113.976985
76062.034794,-60419.045860,23750.910728
158.300587,-125.682442,305.484584
47.925091,-38.048333,-137.362373
41.150022,-32.667593,-83.919392
321.719121,-255.363842,-164.538163
30.286167,-24.035234,-54.528017
36.582714,-29.032055,259.686019
75.106808,-59.603132,-238.518575
266.380534,-211.366530,628.147804
311.457488,-247.132437,-130.333112
75.837526,-60.168634,-49.687725
151.932212,-120.535174,140.074883
189.014131,-149.943122,43.171149
114.032632,-90.451779,50.563498
18.630898,-14.777086,60.834298
299.974855,-237.928406,337.214151
61728.559333,-48951.678098,-61589.919419
209.752361,-166.317287,42.248916
177.133573,-140.436006,-86.768371
50.036118,-39.664813,-49.580221
18.475076,-14.644700,80.438687
52.525234,-41.624246,-14.362007
48.360122,-38.319715,57.778640
183.629815,-145.494037,-87.244348
276.841469,-219.340446,-68.128090
3.025799,-2.397286,-8.418648
34.280024,-27.159208,15.380596
156.572960,-124.041702,-54.441125
28.954559,-22.937929,-35.951581
38.798688,-30.732846,0.953273
153.804197,-121.824963,-144.883844
145.278146,-115.070777,215.315156
94.339246,-74.715540,158.246635
53752.947820,-42571.436863,72789.376725
479.109210,-379.406391,-329.785053
45.946670,-36.384846,-162.146739
44.064075,-34.892178,-34.026129
7.633923,-6.043531,-130.184706
42.582735,-33.716422,-31.944104
53.757137,-42.558518,45.529918
283.179582,-224.085718,152.911575
16.361643,-12.946371,-127.165774
146.051159,-115.560544,-19.578992
61.848263,-48.933675,-78.443905
34.374641,-27.191324,-45.493038
143.006169,-113.112125,68.944106
85.717547,-67.776385,-45.065401
168.999143,-133.604538,52.469881
40281.660250,-31843.653909,85810.078390
119.860294,-94.751379,-89.959708
21.198430,-16.755406,1.764939
537.094457,-424.515483,426.239759
136.399295,-107.805718,-96.423349
62.082972,-49.067534,7.538229
211.746442,-167.326523,145.807823
498.766649,-394.132454,39.842706
65.015921,-51.369748,109.555873
70.752549,-55.901353,-28.033821
273.553980,-216.086236,334.443773
195.737657,-154.591804,191.511037
347.793163,-274.573009,180.505033
173.531339,-136.986864,30.758696
81.052861,-63.981481,-118.570341
65.153633,-51.427385,94.932957
56.284822,-44.426554,-3.427142
206.711172,-163.137818,-184.517484
468.724862,-369.837453,-401.358785
80.032273,-63.142008,19.202804
53.567670,-42.258648,137.362137
52.153542,-41.136540,55.065923
10.068417,-7.939135,-19.099290
4.750712,-3.745861,41.686206
722.749950,-569.882331,-162.189067
178.387463,-140.636668,339.111368
99.169923,-78.169119,118.706899
146.000466,-115.079728,152.398412
479.475811,-377.925504,-380.587349
13.098251,-10.323778,-16.566594
32.652806,-25.735150,-38.160754
222.277015,-175.146858,-97.762902
123.999330,-97.689388,-305.239555
98.847550,-77.870249,-151.378553
320.629759,-252.550089,-120.384418
25.182282,-19.832481,9.266622
78482.421129,-61805.991016,4530.899281
113.808868,-89.614571,263.053303
171.145345,-134.745372,163.698700
210.264851,-165.497627,32.434697
360.871952,-284.006762,97.603506
144.018449,-113.309016,-64.215313
215.324402,-169.407582,409.391906
78561.484326,-61797.848555,-3019.783850
87.881908,-69.129286,58.652845
125.912530,-99.041598,-62.124282
38.871844,-30.575862,-53.974748
413.231480,-324.993559,-366.787064
77.216778,-60.728280,-15.189501
12.756994,-10.031474,-1.947880
